side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,photometry_side_in_index,photometry_side_out_index,photometry_center_in_index,photometry_center_out_index,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,dob,treatment,viral_expression,age_days
152,158.28700102865696,151,157.9259991645813,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999948801892,0.027899065984575658,-0.9721009288956135,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2953,3000,3022,2990,2993,3000,161.46,161.62199999999999,162.0,163.188,3.219524286553649,1.7953972544027679,3.0551518527193764,1.296888343647355,3.0551518527193764,1.296888343647355,-1.2927344003399825,-2.0937792594907205,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
154,160.23600473999977,153,159.9499974399805,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999984471942,0.027899065984575658,-0.9721009324626185,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2989,3000,3022,2995,-1,3000,161.73,,162.0,163.188,3.0360254396925614,1.687743602030636,3.0551518527193764,1.296888343647355,3.0551518527193764,1.296888343647355,-1.2927344003399825,-2.0937792594907205,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
156,162.02000230550766,155,161.6809979081154,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999999999529044,0.027899065984575658,-0.9721009335444682,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3022,3035,3041,3030,3031,3035,163.62,163.674,163.89,164.214,-0.559456071117274,-1.479106316052544,0.0023924633559782344,-0.685896356543941,0.0023924633559782344,-0.685896356543941,0.5150983598451256,0.04827402857498548,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
158,164.00600038468838,157,163.69100511074066,True,False,0.09999999999999998,0.9,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999999999857162,0.027899065984575658,-0.9721009338725863,0.8,0.0,0.9,-0.9,0.9,0.0,Left Bias,3059,3035,3041,3030,3031,3035,163.62,163.674,163.89,164.214,-0.559456071117274,-1.479106316052544,0.0023924633559782344,-0.685896356543941,0.0023924633559782344,-0.685896356543941,0.5150983598451256,0.04827402857498548,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
160,166.63600020110607,159,166.329001262784,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,Lll,Aaa,0,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.3032935830524569,0.027899065984575658,-0.27539451706788126,0.6,0.0,0.9,-0.9,0.9,0.0,Left Bias,3108,3035,3041,3030,3031,3035,163.62,163.674,163.89,164.214,-0.559456071117274,-1.479106316052544,0.0023924633559782344,-0.685896356543941,0.0023924633559782344,-0.685896356543941,0.5150983598451256,0.04827402857498548,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
166,170.16200199723244,165,169.7410024702549,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,lll,aaa,0,0,0,0,0,0,0,1,0,0,001,000,LLL,000,0.0919869975339368,0.027899065984575658,-0.06408793154936114,0.4,0.0,0.9,-0.9,0.9,0.0,Left Bias,3173,3196,3201,3186,3189,3196,172.044,172.206,172.584,172.85399999999998,4.562447770449838,3.260193768804114,2.2226886898401395,1.4405616941628272,2.2226886898401395,1.4405616941628272,1.4377764946022846,0.9286439761297169,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
169,172.32899889349937,168,171.84699587523937,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,0,0,0,0,000,000,LLL,000,0.027899066080290247,0.027899065984575658,-9.571458903234742e-11,0.4,0.2,0.9,-0.7,0.7,0.2,Left Bias,3213,3226,3230,3218,3219,3226,173.772,173.826,174.204,174.42,0.700678830561198,-0.9470272594620732,0.529995017872049,-1.1756509516432005,0.529995017872049,-1.1756509516432005,0.8304964740012373,-1.105542489663789,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
171,174.78400468826294,170,174.49400424957275,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,0,0,0,100,100,RLL,100,0.027899066080290247,0.7051680245917088,0.6772689585114186,0.4,0.4,0.9,-0.5,0.5,0.2,Left Bias,3259,3226,3230,3221,3221,3226,173.934,173.934,174.204,174.42,0.4131010565934979,-1.2400216024939534,0.529995017872049,-1.1756509516432005,0.529995017872049,-1.1756509516432005,0.8304964740012373,-1.105542489663789,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
173,177.0089976489544,172,176.70499607920647,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.027899066080290247,0.9105793537672129,0.8826802876869226,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,3300,3309,3312,3303,-1,3309,178.362,,178.686,178.84799999999998,2.62485467505638,0.6638207763799978,4.040877451851471,1.6062541198773492,4.040877451851471,1.6062541198773492,3.839113993507493,1.5202641506613315,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
175,178.57000306248665,174,178.2510045915842,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,1,011,111,RRR,001,0.027899066080290247,0.27617287489709663,0.24827380881680639,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,3329,3337,3369,3329,3331,3337,179.766,179.874,180.198,181.926,2.218668474515293,0.7947929260244854,1.3000322056787508,0.0871862274222325,1.3000322056787508,0.0871862274222325,-0.8911515187535168,-3.1887928382889164,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
181,183.38399827480316,180,183.03199857473373,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.027899066080290247,0.780467877685624,0.7525688116053337,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,3418,3424,3466,3418,3418,3424,184.572,184.572,184.896,187.164,1.1476676511978567,0.1076238363726085,1.3479914705889724,-0.1270394486474024,1.3479914705889724,-0.1270394486474024,3.8352714860224846,2.722187942097396,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
186,187.69999779760838,185,187.20999844372272,True,False,0.09999999999999998,0.9,True,L,A,RL,AB,RRL,AAB,1,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.027899066080290247,0.9334173160186521,0.9055182499383618,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,3498,3671,3679,3662,3664,3671,197.748,197.856,198.234,198.666,1.3051702283173572,-0.37808322328851696,1.9483863699809545,0.01630585233688322,1.9483863699809545,0.01630585233688322,1.931487822489712,0.4423649823946511,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
188,189.62399661540985,187,189.32500407099724,True,False,0.09999999999999998,0.9,False,l,a,Ll,Aa,RLl,ABb,0,1,0,1,1,1,0,1,1,0,111,011,LRR,100,0.7051680246207385,0.9334173160186521,0.2282492913979136,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,3534,3671,3679,3662,3664,3671,197.748,197.856,198.234,198.666,1.3051702283173572,-0.37808322328851696,1.9483863699809545,0.01630585233688322,1.9483863699809545,0.01630585233688322,1.931487822489712,0.4423649823946511,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
190,191.82000160217285,189,191.40100367367268,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,LlR,AaB,1,0,0,0,1,0,1,1,1,0,011,001,LLR,010,0.21387293687179604,0.9334173160186521,0.7195443791468561,0.8,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3574,3576,3590,3570,3571,3576,192.78,192.834,193.10399999999998,193.85999999999999,2.5126126920527474,1.0633228666174719,5.204129521819308,2.8950895399087746,5.204129521819308,2.8950895399087746,2.9803645152421847,1.923931865392115,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
192,194.286996871233,191,193.9600020647049,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,1,0,1,101,100,RLL,101,0.21387293687179604,0.9798058992031631,0.7659329623313671,0.8,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3620,3630,3638,3624,3625,3630,195.696,195.75,196.02,196.452,4.895906631083754,3.090310195001943,2.6034279662051634,1.658526991490212,2.6034279662051634,1.658526991490212,1.342324254254163,0.5033306633335053,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
194,196.82800099253654,193,196.4610043913126,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.21387293687179604,0.9938752588119301,0.780002321940134,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3667,3652,3658,3643,3646,3652,196.722,196.884,197.208,197.532,1.0705799050557243,0.19692534123400712,1.3669682946198798,-0.21571607506217969,1.3669682946198798,-0.21571607506217969,1.2518187240168208,-0.3079319676718426,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
206,202.87299938499928,205,202.5289960205555,True,False,0.09999999999999998,0.9,False,l,a,rl,ab,Rrl,Aab,1,0,1,0,1,1,0,1,1,1,011,111,RRR,001,0.21387293687179604,0.3014359883953147,0.08756305152351868,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3779,3698,3703,3692,-1,3698,199.368,,199.692,199.962,2.261226647601082,0.23737672351127215,8.655610372237819,1.8226988054549182,8.655610372237819,1.8226988054549182,8.250142013070668,3.457418466831198,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
210,205.93099929392338,209,205.48399910330772,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,rlR,abA,1,0,0,1,0,1,0,1,1,0,001,011,LRR,100,0.06486628935106431,0.3014359883953147,0.2365696990442504,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.6,Exploration,3836,3845,3878,3839,3841,3845,207.306,207.414,207.63,209.412,0.9406609410930606,-0.3582289870129183,0.3199207663245434,-1.3365203793282165,0.3199207663245434,-1.3365203793282165,3.426823814066351,1.748402960477086,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
212,208.296999335289,211,207.97300189733505,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,1,0,1,0,100,101,RLR,110,0.06486628935106431,0.7881300178986539,0.7232637285475896,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,3879,3889,3892,3883,-1,3889,209.682,,210.006,210.168,4.384593372940819,2.2363420067825737,4.930546133725915,2.306741404982686,4.930546133725915,2.306741404982686,3.815974184041002,1.9904472950384053,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
214,210.60100011527538,213,210.29199957847595,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,1,110,110,RRL,011,0.06486628935106431,0.9357411939780442,0.8708749046269799,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,3922,3889,3892,3883,-1,3889,209.682,,210.006,210.168,4.384593372940819,2.2363420067825737,4.930546133725915,2.306741404982686,4.930546133725915,2.306741404982686,3.815974184041002,1.9904472950384053,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
216,213.42500410974026,215,213.15900273621082,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.06486628935106431,0.9805107164761444,0.9156444271250801,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,3974,3972,3999,3966,3967,3972,214.164,214.218,214.488,215.946,1.9954056454482223,0.6032741410999936,2.1234550768528018,1.114093133111411,2.1234550768528018,1.114093133111411,1.855191703563792,0.15433269254295387,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
218,216.17700085043907,217,215.83499908447266,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.06486628935106431,0.9940890253680803,0.929222736017016,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,4025,4009,4040,4004,4005,4009,216.216,216.27,216.486,218.16,1.6008080940340073,-0.6490752448278865,1.237572787754246,-1.9498928225134493,1.237572787754246,-1.9498928225134493,0.1456858285195511,-1.3282006521740009,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
220,218.8529971987009,219,218.5269981622696,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.06486628935106431,0.9982072393242968,0.9333409499732325,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4075,4095,4129,4090,4090,4095,220.85999999999999,220.85999999999999,221.13,222.966,1.6840663098947157,0.712603605832384,1.9375871204565083,0.42268427516866885,1.9375871204565083,0.42268427516866885,1.6197616335606195,0.36222963279896775,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
233,227.43199914693832,232,227.02400498092175,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.06486628935106431,0.30274985028681145,0.23788356093574714,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4234,4245,4277,4239,4240,4245,228.906,228.96,229.23,230.958,-0.8653211535171744,-1.5234813863461476,-1.2377905187383318,-2.1699282880737347,-1.2377905187383318,-2.1699282880737347,0.03220145298416222,-1.5211512998719483,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
235,229.62300516664982,234,229.33600209653378,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.06486628935106431,0.788528503779419,0.7236622144283547,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4274,4289,4300,4284,4285,4289,231.33599999999998,231.39,231.606,232.2,0.557697241052837,-0.9150763348602176,1.2454856164114616,-0.30099241539694693,1.2454856164114616,-0.30099241539694693,2.1123759548849574,0.38397681349850354,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
237,231.81199952960014,236,231.56600408256054,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.06486628935106431,0.9358620521886345,0.8709957628375702,0.6,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploration,4315,4305,4309,4300,-1,4305,232.2,,232.47,232.686,2.1123759548849574,0.38397681349850354,1.9939018468980632,0.47659475106146987,1.9939018468980632,0.47659475106146987,2.3047803366301323,0.6715123409494427,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
239,233.3350047469139,238,233.0670017749071,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.06486628935106431,0.28384095509165963,0.21897466574059532,0.6,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploration,4343,4325,4333,4318,4319,4325,233.172,233.226,233.55,233.982,2.365843564313605,0.4667601185215482,2.7639846762026834,0.819303985612683,2.7639846762026834,0.819303985612683,3.5715569063768635,2.0920066889940037,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
251,242.22999773919582,250,241.93799570202827,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.06486628935106431,0.7827935572032987,0.7179272678522344,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4508,4428,4436,4422,4423,4428,238.788,238.84199999999998,239.112,239.544,3.2080337637093352,1.3260527757212461,3.555008316900342,1.7866443768787257,3.555008316900342,1.7866443768787257,3.49750870374664,2.1444032126636534,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
253,244.48399879038334,252,244.18499618768692,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.06486628935106431,0.9341226796927001,0.8692563903416358,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4549,4428,4436,4422,4423,4428,238.788,238.84199999999998,239.112,239.544,3.2080337637093352,1.3260527757212461,3.555008316900342,1.7866443768787257,3.555008316900342,1.7866443768787257,3.49750870374664,2.1444032126636534,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
255,246.85699939727783,254,246.56699895858765,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.06486628935106431,0.9800198314792508,0.9151535421281864,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4593,4428,4436,4422,4423,4428,238.788,238.84199999999998,239.112,239.544,3.2080337637093352,1.3260527757212461,3.555008316900342,1.7866443768787257,3.555008316900342,1.7866443768787257,3.49750870374664,2.1444032126636534,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
262,254.93299663066864,261,254.61300238966942,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.06486628935106431,0.9939401430984844,0.9290738537474201,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4743,4894,4899,4887,4888,4894,263.898,263.952,264.276,264.546,6.9855648643814545,4.5815119494339465,5.597933731658949,4.190498048947416,5.597933731658949,4.190498048947416,5.632704124882809,3.8803975714483894,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
271,261.26400232315063,270,260.94199642539024,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.06486628935106431,0.9981620842872917,0.9332957949362274,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4860,4894,4899,4887,4888,4894,263.898,263.952,264.276,264.546,6.9855648643814545,4.5815119494339465,5.597933731658949,4.190498048947416,5.597933731658949,4.190498048947416,5.632704124882809,3.8803975714483894,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
273,263.48000317811966,272,263.2099986076355,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.06486628935106431,0.9994425719580646,0.9345762826070003,0.8,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,4901,4900,4902,4895,-1,4900,264.33,,264.6,264.70799999999997,5.428478339993511,4.075411974027986,4.908300387178599,3.218956516699098,4.908300387178599,3.218956516699098,4.243390970634818,2.4477514838664503,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
279,266.5249977260828,278,266.0379957407713,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.06486628935106431,0.30312451874762203,0.23825822939655772,0.8,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,4958,4956,4965,4947,-1,4956,267.138,,267.624,268.11,2.5359443962775896,0.10062719102053563,2.1147053055243337,1.0111051366265977,2.1147053055243337,1.0111051366265977,1.7403078786823718,1.1268964884174186,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
281,268.40200424194336,280,268.14500503242016,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,1,1,0,101,011,LRR,100,0.7163799462236331,0.30312451874762203,-0.4132554274760111,0.8,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,4992,4987,5006,4979,4981,4987,268.866,268.974,269.298,270.324,1.1199642535049434,0.19054106640091403,1.015912769734514,-0.26563762652462136,1.015912769734514,-0.26563762652462136,-2.0469959922062335,-4.51776987854055,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
283,270.25599740445614,282,269.97200176119804,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.9139798576523482,0.30312451874762203,-0.6108553389047262,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,5027,5015,5036,5010,5011,5015,270.54,270.594,270.81,271.944,-1.7395637276442186,-5.137738543283273,-2.3084414642298716,-5.251306370200841,-2.3084414642298716,-5.251306370200841,-0.9149117490516169,-1.784156621868569,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
285,272.3240006715059,284,272.04000502824783,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9739106428089718,0.30312451874762203,-0.6707861240613497,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,5065,5079,5085,5074,5075,5079,273.996,274.05,274.266,274.59,2.0386003896059073,-0.32504719342132715,2.1597787417276244,0.629243783803415,2.1597787417276244,0.629243783803415,4.949440079920112,1.9446861277198026,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
287,274.1310015320778,286,273.8570038229227,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9920872653768674,0.30312451874762203,-0.6889627466292454,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,5099,5079,5085,5074,5075,5079,273.996,274.05,274.266,274.59,2.0386003896059073,-0.32504719342132715,2.1597787417276244,0.629243783803415,2.1597787417276244,0.629243783803415,4.949440079920112,1.9446861277198026,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
292,277.55500227212906,291,277.29300409555435,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9976001183640641,0.30312451874762203,-0.6944755996164421,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,5162,5164,5187,5160,5161,5164,278.64,278.694,278.856,280.098,-0.838178167079485,-1.9803372343868415,-1.470430931487865,-2.4395413292374353,-1.470430931487865,-2.4395413292374353,-1.1623864655501477,-1.8688411354646437,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
